anon_donor_id,zip,status,do_not_mail,do_not_call,organisation,date,amount,form,campaign,target
135,19003,Active,FALSE,FALSE,Y,06/26/2020,113,Check,Escort Dri,Gift
92,19003,Active,FALSE,FALSE,N,06/28/2020,40,Check,Clients,Gift
291,19066,Active,FALSE,FALSE,N,06/29/2020,300,Check,Emerg fund,Gift
743,NA,Active,FALSE,FALSE,Y,06/30/2020,197.6,Check,Corporatio,Gift
340,19096,Active,FALSE,FALSE,N,07/01/2020,70,Check,Misc,Gift
881,19085,Active,FALSE,FALSE,N,07/02/2020,2000,Check,Foundation,Gift
140,19010,Active,FALSE,FALSE,N,07/03/2020,50,Check,Emerg fund,Gift
1028,19010,Active,FALSE,FALSE,Y,07/03/2020,2300,Check,Emerg fund,Gift
253,19041,Active,FALSE,FALSE,N,07/03/2020,100,Check,Mem-hon,Gift
193,19004,Active,FALSE,FALSE,N,07/03/2020,100,Check,Emerg fund,Gift
173,19072,Active,FALSE,FALSE,N,07/08/2020,20,Check,Sprg Evt,Gift
372,19107,Active,FALSE,FALSE,N,07/08/2020,30000,Check,Foundation,Gift
825,19096,Active,FALSE,FALSE,N,07/09/2020,30,Check,Misc,Gift
159,19096,Active,FALSE,FALSE,N,07/09/2020,50,Check,Misc,Gift
839,19066,Active,FALSE,FALSE,N,07/10/2020,10,Check,Fall Towns,Gift
250,19041,Active,FALSE,FALSE,N,07/10/2020,1500,Check,Misc,Gift
57,NA,Active,FALSE,FALSE,N,07/14/2020,36,Check,Misc,Gift
181,19035,Active,FALSE,FALSE,N,07/15/2020,100,Check,Misc,Gift
910,19010,Active,FALSE,FALSE,N,07/15/2020,100,Check,Misc,Gift
864,20814,Active,FALSE,FALSE,N,07/15/2020,421,Check,Newsletter,Gift
802,19010,Active,FALSE,FALSE,N,07/18/2020,100,Check,Misc,Gift
920,19010,Active,FALSE,FALSE,N,07/24/2020,350,Check,Emerg fund,Gift
513,NA,Active,FALSE,FALSE,N,07/28/2020,140,Check,Corporatio,Gift
92,19003,Active,FALSE,FALSE,N,07/31/2020,40,Check,Clients,Gift
849,19085,Active,FALSE,FALSE,N,08/01/2020,25,Check,Mem-hon,Gift
425,19010,Active,FALSE,FALSE,N,08/02/2020,200,Check,Sprg Evt,Gift
191,NA,Active,FALSE,FALSE,N,08/04/2020,50,Check,Mem-hon,Gift
449,19035,Active,FALSE,FALSE,N,08/05/2020,25,Check,Misc,Gift
61,19072,Active,FALSE,FALSE,N,08/05/2020,40,Check,Sprg Evt,Gift
564,19096,Active,FALSE,FALSE,N,08/06/2020,50,Check,Emerg fund,Gift
920,19010,Active,FALSE,FALSE,N,08/07/2020,8000,Check,Church,Gift
845,19083,Active,FALSE,FALSE,N,08/10/2020,75,Check,Sprg Evt,Gift
135,19003,Active,FALSE,FALSE,Y,08/14/2020,26.6,Check,Escort Dri,Gift
421,19096,Active,FALSE,FALSE,N,08/19/2020,50,Check,Sprg Evt,Gift
596,19010,Active,FALSE,FALSE,Y,08/22/2020,100,Check,Sprg Evt,Gift
242,06828,Active,FALSE,FALSE,Y,08/26/2020,700,Check,Corporatio,Gift
547,19066,Active,FALSE,FALSE,N,08/26/2020,1000,Check,Board,Gift
68,19004,Active,FALSE,FALSE,N,08/27/2020,0,InKind,In-Kind,Gift
92,19003,Active,FALSE,FALSE,N,08/30/2020,40,Check,Clients,Gift
584,19096,Active,FALSE,FALSE,N,09/01/2020,100,Check,Misc,Gift
430,19035,Active,FALSE,FALSE,N,09/03/2020,150,Check,Misc,Gift
1015,NA,Active,FALSE,FALSE,N,09/03/2020,150,Check,Corporatio,Gift
580,NA,Active,FALSE,FALSE,N,09/03/2020,100,Check,Misc,Gift
881,19085,Active,FALSE,FALSE,N,09/04/2020,2000,Check,Foundation,Gift
749,19096,Active,FALSE,FALSE,N,09/05/2020,25,Check,Misc,Gift
664,NA,Active,FALSE,FALSE,N,09/06/2020,50,Check,Misc,Gift
905,19063,Active,FALSE,FALSE,N,09/09/2020,2000,Check,Foundation,Gift
445,NA,Active,FALSE,FALSE,N,09/10/2020,3000,Check,Foundation,Gift
825,19096,Active,FALSE,FALSE,N,09/10/2020,30,Check,Misc,Gift
756,NA,Active,FALSE,FALSE,N,09/10/2020,100,Check,Misc,Gift
564,19096,Active,FALSE,FALSE,N,09/13/2020,50,Check,Emerg fund,Gift
848,19087,Active,FALSE,FALSE,N,09/14/2020,100,Check,Misc,Gift
467,19010,Active,FALSE,FALSE,N,09/18/2020,3000,Check,Church,Gift
730,19072,Active,FALSE,FALSE,N,09/18/2020,36,Check,Sprg Evt,Gift
505,19003,Active,FALSE,FALSE,Y,09/21/2020,2000,Check,Foundation,Gift
204,08012,Active,FALSE,FALSE,N,09/22/2020,25,Check,Clients,Gift
739,29492,Active,FALSE,FALSE,N,09/28/2020,32.5,Check,Corporatio,Gift
917,19004,Active,FALSE,FALSE,N,09/28/2020,150,Check,Misc,Gift
941,19096,Active,FALSE,FALSE,N,09/28/2020,400,Check,Board,Gift
271,19072,Active,FALSE,FALSE,N,09/29/2020,100,Check,Board,Gift
81,19066,Active,FALSE,FALSE,N,09/30/2020,25,Check,Clients,Gift
92,19003,Active,FALSE,FALSE,N,09/30/2020,40,Check,Clients,Gift
63,NA,Active,FALSE,FALSE,N,10/01/2020,50,Check,Misc,Gift
1028,19010,Active,FALSE,FALSE,Y,10/02/2020,1300,Check,Emerg fund,Gift
466,19041,Active,FALSE,FALSE,N,10/05/2020,1536.06,Check,Fall Towns,Gift
435,19096,Active,FALSE,FALSE,N,10/05/2020,25,Check,Mem-hon,Gift
628,19010,Active,FALSE,FALSE,N,10/06/2020,1000,Check,Board,Gift
687,19041,Active,FALSE,FALSE,N,10/06/2020,200,Check,Fall Towns,Gift
113,19066,Active,FALSE,FALSE,N,10/08/2020,180,Check,Board,Gift
117,19010,Active,FALSE,FALSE,N,10/11/2020,250,Check,Emerg fund,Gift
166,19085,Active,FALSE,FALSE,N,10/11/2020,100,Check,Misc,Gift
656,19010,Active,FALSE,FALSE,N,10/12/2020,100,Check,Emerg fund,Gift
378,19003,Active,FALSE,FALSE,N,10/13/2020,36,Check,Misc,Gift
347,19010,Active,FALSE,FALSE,N,10/14/2020,100,Check,Clients,Gift
255,19004,Active,TRUE,TRUE,N,10/14/2020,200,Check,Misc,Gift
84,19003,Active,FALSE,FALSE,N,10/14/2020,25,Check,Fall Towns,Gift
393,19072,Active,FALSE,FALSE,N,10/15/2020,20,Check,Newsletter,Gift
646,19341,Active,FALSE,FALSE,N,10/15/2020,5,Check,Newsletter,Gift
365,19355,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
785,22947,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
1026,19406,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
616,19003,Active,FALSE,FALSE,N,10/15/2020,100,Check,Newsletter,Gift
864,20814,Active,FALSE,FALSE,N,10/15/2020,515,Check,Newsletter,Gift
416,08077,Active,FALSE,FALSE,N,10/15/2020,10,Check,Newsletter,Gift
576,19096,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
559,19146,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
461,19026,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
931,19010,Active,FALSE,FALSE,N,10/15/2020,50,Check,Newsletter,Gift
990,92592,Active,FALSE,FALSE,N,10/15/2020,25,Check,Newsletter,Gift
824,19426,Active,FALSE,FALSE,N,10/15/2020,40,Check,Newsletter,Gift
162,19107,Active,FALSE,FALSE,N,10/15/2020,90,Check,Newsletter,Gift
483,19041,Active,FALSE,FALSE,N,10/19/2020,60,Check,Misc,Gift
1002,19018,Active,FALSE,FALSE,N,10/19/2020,50,Check,Misc,Gift
994,19004,Active,FALSE,FALSE,N,10/20/2020,50,Check,Misc,Gift
441,19096,Active,FALSE,FALSE,N,10/22/2020,250,Check,Misc,Gift
313,19035,Active,FALSE,FALSE,N,10/22/2020,1250,Check,Church,Gift
1028,19010,Active,FALSE,FALSE,Y,10/23/2020,1000,Check,Emerg fund,Gift
473,19085,Active,FALSE,FALSE,N,10/23/2020,50,Check,Emerg fund,Gift
397,19073,Active,FALSE,FALSE,N,10/24/2020,50,Check,Emerg fund,Gift
564,19096,Active,FALSE,FALSE,N,10/27/2020,50,Check,Fall Towns,Gift
44,22827,Active,FALSE,FALSE,N,10/28/2020,18,Check,Misc,Gift
524,22840,Active,FALSE,FALSE,N,10/28/2020,25,Check,Mem-hon,Gift
712,19064,Active,FALSE,FALSE,N,10/28/2020,150,Check,Board,Gift
759,19096,Active,FALSE,FALSE,N,10/28/2020,500,Check,Emerg fund,Gift
788,NA,Active,FALSE,FALSE,N,10/28/2020,200,Check,Mem-hon,Gift
92,19003,Active,FALSE,FALSE,N,10/29/2020,40,Check,Clients,Gift
33,02210,Active,FALSE,FALSE,N,10/31/2020,93.74,Check,United Way,Gift
1014,NA,Active,FALSE,FALSE,N,11/01/2020,50,Check,Misc,Gift
959,NA,Active,FALSE,FALSE,N,11/01/2020,100,Check,Mem-hon,Gift
828,19096,Active,FALSE,FALSE,N,11/02/2020,175,Check,Church,Gift
984,NA,Active,FALSE,FALSE,N,11/02/2020,10,Check,Misc,Gift
3,19003,Active,FALSE,FALSE,N,11/03/2020,25,Check,Clients,Gift
916,19066,Active,FALSE,FALSE,N,11/03/2020,50,Check,Fall Towns,Gift
987,NA,Active,FALSE,FALSE,N,11/03/2020,200,Check,Misc,Gift
177,19010,Active,FALSE,FALSE,N,11/03/2020,50,Check,Misc,Gift
815,NA,Active,FALSE,FALSE,Y,11/05/2020,350,Check,Fall Towns,Gift
701,19004,Active,FALSE,FALSE,N,11/05/2020,50,Check,Fall Towns,Gift
685,19004,Active,FALSE,FALSE,N,11/06/2020,35,Check,Fall Towns,Gift
501,19401,Active,FALSE,FALSE,N,11/06/2020,6200,Check,Foundation,Gift
135,19003,Active,FALSE,FALSE,Y,11/06/2020,4510.4,Check,Misc,Gift
355,19041,Active,FALSE,FALSE,N,11/07/2020,300,Check,Board,Gift
714,19066,Active,FALSE,FALSE,N,11/07/2020,25,Check,Fall Towns,Gift
419,19072,Active,FALSE,FALSE,N,11/07/2020,100,Check,Fall Towns,Gift
532,19096,Active,FALSE,FALSE,N,11/07/2020,50,Check,Fall Towns,Gift
189,19072,Active,FALSE,FALSE,N,11/08/2020,100,Check,Fall Towns,Gift
112,19096,Active,FALSE,FALSE,N,11/08/2020,15,Check,Fall Towns,Gift
140,19010,Active,FALSE,FALSE,N,11/09/2020,100,Check,Fall Towns,Gift
411,19083,Active,FALSE,FALSE,N,11/09/2020,50,Check,Fall Towns,Gift
883,19085,Active,FALSE,FALSE,N,11/09/2020,100,Check,Fall Towns,Gift
254,19072,Active,FALSE,FALSE,N,11/09/2020,25,Check,Fall Towns,Gift
872,19003,Active,FALSE,FALSE,N,11/09/2020,50,Check,Fall Towns,Gift
333,19096,Active,FALSE,FALSE,N,11/09/2020,25,Check,Clients,Gift
1008,07094,Active,FALSE,FALSE,N,11/09/2020,10,Check,Fall Towns,Gift
281,19096,Active,FALSE,FALSE,N,11/09/2020,15,Check,Fall Towns,Gift
863,19072,Active,FALSE,FALSE,N,11/09/2020,20,Check,Fall Towns,Gift
661,19096,Active,FALSE,FALSE,N,11/09/2020,100,Check,Fall Towns,Gift
151,19096,Active,FALSE,FALSE,N,11/09/2020,25,Check,Fall Towns,Gift
46,19096,Active,FALSE,FALSE,N,11/09/2020,25,Check,Fall Towns,Gift
852,19004,Active,FALSE,FALSE,N,11/09/2020,20,Check,Fall Towns,Gift
957,19003,Active,FALSE,FALSE,N,11/09/2020,25,Check,Fall Towns,Gift
188,19085,Active,FALSE,FALSE,N,11/10/2020,25,Check,Fall Towns,Gift
876,19004,Active,FALSE,FALSE,N,11/10/2020,25,Check,Fall Towns,Gift
995,19072,Active,FALSE,FALSE,N,11/10/2020,25,Check,Fall Towns,Gift
888,19096,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
68,19004,Active,FALSE,FALSE,N,11/10/2020,1000,Check,Board,Gift
238,19066,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
979,19096,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
326,19096,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
453,19010,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
550,19035,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
185,19096,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
1011,19072,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
567,19010,Active,FALSE,FALSE,N,11/10/2020,50,Check,Emerg fund,Gift
609,19096,Active,FALSE,FALSE,N,11/10/2020,75,Check,Fall Towns,Gift
780,19096,Active,TRUE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
200,19072,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
201,19003,Active,FALSE,FALSE,N,11/10/2020,250,Check,Fall Towns,Gift
1013,19010,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
894,19066,Active,FALSE,FALSE,N,11/10/2020,200,Check,Fall Towns,Gift
198,19096,Active,FALSE,FALSE,N,11/10/2020,50,Check,Clients,Gift
702,19066,Active,FALSE,FALSE,N,11/10/2020,25,Check,Fall Towns,Gift
276,19066,Active,FALSE,FALSE,N,11/10/2020,150,Check,Fall Towns,Gift
308,19003,Active,FALSE,FALSE,N,11/10/2020,25,Check,Fall Towns,Gift
565,19072,Active,FALSE,FALSE,N,11/10/2020,100,Check,Fall Towns,Gift
85,19010,Active,FALSE,FALSE,N,11/10/2020,50,Check,Fall Towns,Gift
367,19035,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
459,19004,Active,FALSE,FALSE,N,11/11/2020,100,Check,Fall Towns,Gift
164,19004,Active,FALSE,FALSE,N,11/11/2020,100,Check,Fall Towns,Gift
856,19010,Active,FALSE,FALSE,N,11/11/2020,30,Check,Clients,Gift
45,19072,Active,FALSE,FALSE,N,11/11/2020,100,Check,Fall Towns,Gift
832,19003,Active,FALSE,FALSE,N,11/11/2020,25,Check,Fall Towns,Gift
603,19096,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
18,19035,Active,FALSE,FALSE,N,11/11/2020,100,Check,Fall Towns,Gift
961,19072,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
427,19010,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
557,19035,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
827,19010,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
1032,19096,Active,FALSE,FALSE,N,11/11/2020,35,Check,Fall Towns,Gift
405,19010,Active,FALSE,FALSE,N,11/11/2020,250,Check,Fall Towns,Gift
635,19096,Active,FALSE,FALSE,N,11/11/2020,20,Check,Fall Towns,Gift
610,19096,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
668,19096,Active,FALSE,FALSE,N,11/11/2020,50,Check,Fall Towns,Gift
695,19072,Active,FALSE,FALSE,N,11/11/2020,100,Check,Emerg fund,Gift
341,19066,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
175,19096,Active,FALSE,FALSE,N,11/12/2020,5,Check,Fall Towns,Gift
212,NA,Active,FALSE,FALSE,N,11/12/2020,25,Check,Fall Towns,Gift
153,19096,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
439,19035,Active,FALSE,FALSE,N,11/12/2020,50,Check,Fall Towns,Gift
952,19003,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
727,19066,Active,FALSE,FALSE,N,11/12/2020,30,Check,Fall Towns,Gift
870,19072,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
248,19035,Active,FALSE,FALSE,N,11/12/2020,35,Check,Fall Towns,Gift
999,19010,Active,FALSE,FALSE,N,11/12/2020,25,Check,Fall Towns,Gift
170,19003,Active,FALSE,FALSE,N,11/12/2020,50,Check,Fall Towns,Gift
1052,19035,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
579,19035,Active,FALSE,FALSE,N,11/12/2020,25,Check,Fall Towns,Gift
507,19004,Active,FALSE,FALSE,N,11/12/2020,100,Check,Fall Towns,Gift
256,19041,Active,FALSE,FALSE,N,11/13/2020,100,Check,Fall Towns,Gift
363,19096,Active,FALSE,FALSE,N,11/13/2020,250,Check,Fall Towns,Gift
17,19041,Active,FALSE,FALSE,N,11/13/2020,50,Check,Clients,Gift
678,19004,Active,FALSE,FALSE,N,11/13/2020,25,Check,Fall Towns,Gift
784,19041,Active,FALSE,FALSE,N,11/13/2020,100,Check,Fall Towns,Gift
374,19096,Active,FALSE,FALSE,N,11/13/2020,60,Check,Fall Towns,Gift
893,19096,Active,FALSE,FALSE,N,11/13/2020,25,Check,Fall Towns,Gift
632,19035,Active,FALSE,FALSE,N,11/13/2020,100,Check,Fall Towns,Gift
19,19066,Active,FALSE,FALSE,N,11/13/2020,50,Check,Fall Towns,Gift
748,19041,Active,FALSE,FALSE,N,11/13/2020,100,Check,Fall Towns,Gift
709,19041,Active,FALSE,FALSE,N,11/13/2020,1000,Check,Fall Towns,Gift
92,19003,Active,FALSE,FALSE,N,11/13/2020,50,Check,Fall Towns,Gift
690,19072,Active,FALSE,FALSE,N,11/13/2020,25,Check,Fall Towns,Gift
890,19085,Active,FALSE,FALSE,N,11/13/2020,50,Check,Fall Towns,Gift
858,19096,Active,FALSE,FALSE,N,11/14/2020,180,Check,Fall Towns,Gift
183,19041,Active,TRUE,TRUE,N,11/14/2020,50,Check,Fall Towns,Gift
247,19010,Active,FALSE,FALSE,N,11/14/2020,100,Check,Fall Towns,Gift
641,19010,Active,FALSE,FALSE,N,11/14/2020,250,Check,Fall Towns,Gift
943,19072,Active,FALSE,FALSE,N,11/14/2020,200,Check,Fall Towns,Gift
122,19004,Active,FALSE,FALSE,N,11/14/2020,50,Check,Fall Towns,Gift
758,19096,Active,FALSE,FALSE,N,11/14/2020,10,Check,Fall Towns,Gift
983,19041,Active,FALSE,FALSE,N,11/14/2020,25,Check,Fall Towns,Gift
573,19004,Active,FALSE,FALSE,N,11/14/2020,100,Check,Fall Towns,Gift
966,19035,Active,FALSE,FALSE,N,11/14/2020,25,Check,Fall Towns,Gift
1027,19004,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
138,19038,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
899,19145,Active,FALSE,FALSE,N,11/15/2020,200,Check,Clients,Gift
829,19004,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
655,19035,Active,FALSE,FALSE,N,11/15/2020,2500,Check,Fall Towns,Gift
1018,19085,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
344,19041,Active,FALSE,FALSE,N,11/15/2020,60,Check,Fall Towns,Gift
55,19312,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
932,19096,Active,FALSE,FALSE,N,11/15/2020,50,Check,Fall Towns,Gift
958,19041,Active,FALSE,FALSE,N,11/15/2020,100,Check,Fall Towns,Gift
497,19072,Active,FALSE,FALSE,N,11/16/2020,18,Check,Fall Towns,Gift
223,19085,Active,FALSE,FALSE,N,11/16/2020,50,Check,Fall Towns,Gift
600,19041,Active,FALSE,FALSE,N,11/16/2020,100,Check,Fall Towns,Gift
1024,19333,Active,FALSE,FALSE,N,11/16/2020,150,Check,Fall Towns,Gift
955,19072,Active,FALSE,FALSE,N,11/16/2020,50,Check,Fall Towns,Gift
647,19004,Active,FALSE,FALSE,N,11/16/2020,30,Check,Fall Towns,Gift
334,19096,Active,FALSE,FALSE,N,11/16/2020,75,Check,Fall Towns,Gift
864,20814,Active,FALSE,FALSE,N,11/16/2020,791,Check,Newsletter,Gift
882,19072,Active,FALSE,FALSE,N,11/16/2020,100,Check,Fall Towns,Gift
540,19096,Active,FALSE,FALSE,N,11/16/2020,75,Check,Fall Towns,Gift
179,19004,Active,FALSE,FALSE,N,11/16/2020,100,Check,Fall Towns,Gift
56,19003,Active,FALSE,FALSE,N,11/16/2020,100,Check,Fall Towns,Gift
576,19096,Active,FALSE,FALSE,N,11/16/2020,35,Check,Emerg fund,Gift
574,19072,Active,FALSE,FALSE,N,11/16/2020,100,Check,Fall Towns,Gift
614,19010,Active,FALSE,FALSE,N,11/16/2020,25,Check,Fall Towns,Gift
1025,19041,Active,FALSE,FALSE,N,11/16/2020,2500,Check,Fall Towns,Gift
789,19041,Active,FALSE,FALSE,Y,11/16/2020,1000,Check,Foundation,Gift
86,18103,Active,FALSE,FALSE,N,11/17/2020,10000,Check,Foundation,Gift
733,19010,Active,FALSE,FALSE,N,11/17/2020,1000,Check,Fall Towns,Gift
942,19066,Active,FALSE,FALSE,N,11/17/2020,200,Check,Board,Gift
38,19004,Active,FALSE,FALSE,N,11/17/2020,50,Check,Fall Towns,Gift
844,19085,Active,FALSE,FALSE,N,11/17/2020,100,Check,Fall Towns,Gift
329,19010,Active,FALSE,FALSE,N,11/17/2020,100,Check,Fall Towns,Gift
546,19072,Active,FALSE,FALSE,N,11/17/2020,25,Check,Fall Towns,Gift
488,19468,Active,FALSE,FALSE,N,11/17/2020,100,Check,Fall Towns,Gift
989,19041,Active,FALSE,FALSE,N,11/17/2020,100,Check,Fall Towns,Gift
808,19096,Active,FALSE,FALSE,N,11/17/2020,100,Check,Fall Towns,Gift
769,19010,Active,FALSE,FALSE,N,11/18/2020,100,Check,Fall Towns,Gift
537,19096,Active,FALSE,FALSE,N,11/18/2020,50,Check,Fall Towns,Gift
998,19096,Active,FALSE,FALSE,N,11/18/2020,30,Check,Fall Towns,Gift
420,19096,Active,FALSE,FALSE,N,11/18/2020,500,Check,Fall Towns,Gift
420,19096,Active,FALSE,FALSE,N,11/18/2020,50,Check,Mem-hon,Gift
949,19041,Active,TRUE,TRUE,N,11/18/2020,100,Check,Fall Towns,Gift
754,19003,Active,FALSE,FALSE,N,11/18/2020,10,Check,Fall Towns,Gift
168,19003,Active,FALSE,FALSE,N,11/18/2020,50,Check,Emerg fund,Gift
296,19010,Active,FALSE,FALSE,N,11/18/2020,100,Check,Fall Towns,Gift
586,19041,Active,FALSE,FALSE,N,11/18/2020,1000,Check,Fall Towns,Gift
375,19010,Active,FALSE,FALSE,N,11/18/2020,36,Check,Fall Towns,Gift
1037,19096,Active,FALSE,FALSE,N,11/19/2020,54,Check,Clients,Gift
311,19004,Active,FALSE,FALSE,N,11/19/2020,25,Check,Fall Towns,Gift
244,19003,Active,FALSE,FALSE,N,11/19/2020,20,Check,Fall Towns,Gift
1050,19035,Active,FALSE,FALSE,N,11/19/2020,50,Check,Fall Towns,Gift
841,19041,Active,FALSE,FALSE,N,11/19/2020,100,Check,Fall Towns,Gift
360,19004,Active,FALSE,FALSE,N,11/19/2020,100,Check,Fall Towns,Gift
301,19035,Active,FALSE,FALSE,N,11/20/2020,25,Check,Fall Towns,Gift
1031,19096,Active,FALSE,FALSE,N,11/20/2020,100,Check,Fall Towns,Gift
467,19010,Active,FALSE,FALSE,N,11/20/2020,5910.67,Check,Emerg fund,Gift
799,19096,Active,FALSE,FALSE,N,11/20/2020,50,Check,Fall Towns,Gift
794,19004,Active,FALSE,FALSE,N,11/20/2020,25,Check,Fall Towns,Gift
851,19041,Active,FALSE,FALSE,N,11/20/2020,50,Check,Fall Towns,Gift
280,19010,Active,FALSE,FALSE,N,11/20/2020,50,Check,Fall Towns,Gift
210,19004,Active,FALSE,FALSE,N,11/20/2020,36,Check,Fall Towns,Gift
95,19041,Active,FALSE,FALSE,N,11/21/2020,100,Check,Fall Towns,Gift
681,89074,Active,FALSE,FALSE,N,11/21/2020,25,Check,Fall Towns,Gift
194,19096,Active,FALSE,FALSE,N,11/21/2020,25,Check,Fall Towns,Gift
426,19085,Active,FALSE,FALSE,N,11/21/2020,50,Check,Fall Towns,Gift
128,19010,Active,FALSE,FALSE,N,11/21/2020,100,Check,Fall Towns,Gift
373,19010,Active,FALSE,FALSE,N,11/21/2020,100,Check,Fall Towns,Gift
324,19072,Active,FALSE,FALSE,N,11/22/2020,200,Check,Fall Towns,Gift
126,19096,Active,FALSE,FALSE,N,11/22/2020,45,Check,Clients,Gift
464,19003,Active,FALSE,FALSE,N,11/22/2020,50,Check,Mem-hon,Gift
980,19066,Active,FALSE,FALSE,N,11/22/2020,100,Check,Mem-hon,Gift
155,19096,Active,FALSE,FALSE,N,11/22/2020,25,Check,Fall Towns,Gift
86,18103,Active,FALSE,FALSE,N,11/23/2020,5000,Check,Foundation,Gift
331,19004,Active,FALSE,FALSE,N,11/23/2020,100,Check,Fall Towns,Gift
93,19010,Active,FALSE,FALSE,N,11/23/2020,100,Check,Fall Towns,Gift
1023,19035,Active,TRUE,TRUE,N,11/23/2020,100,Check,Fall Towns,Gift
1043,19382,Active,FALSE,FALSE,N,11/23/2020,1000,Check,CAC,Gift
268,19010,Active,FALSE,FALSE,N,11/23/2020,100,Check,Fall Towns,Gift
918,19035,Active,TRUE,FALSE,N,11/23/2020,100,Check,Fall Towns,Gift
749,19096,Active,FALSE,FALSE,N,11/23/2020,50,Check,Fall Towns,Gift
564,19096,Active,FALSE,FALSE,N,11/23/2020,50,Check,Fall Towns,Gift
835,19072,Active,FALSE,FALSE,N,11/23/2020,200,Check,Board,Gift
971,19066,Active,FALSE,FALSE,N,11/24/2020,50,Check,Emerg fund,Gift
290,19003,Active,FALSE,FALSE,N,11/24/2020,250,Check,Fall Towns,Gift
665,19004,Active,FALSE,FALSE,N,11/24/2020,25,Check,Fall Towns,Gift
717,19103,Active,FALSE,FALSE,N,11/24/2020,40,Check,Fall Towns,Gift
793,NA,Active,FALSE,FALSE,N,11/25/2020,70,Check,Fall Towns,Gift
541,19072,Active,FALSE,FALSE,N,11/25/2020,25,Check,Fall Towns,Gift
1054,19096,Active,FALSE,FALSE,N,11/25/2020,75,Check,Fall Towns,Gift
216,19004,Active,FALSE,FALSE,N,11/25/2020,25,Check,Fall Towns,Gift
21,19041,Active,FALSE,FALSE,N,11/25/2020,5054.94,Check,Emerg fund,Gift
67,19464,Active,FALSE,FALSE,N,11/25/2020,25,Check,Fall Towns,Gift
617,19066,Active,FALSE,FALSE,N,11/27/2020,36,Check,Clients,Gift
669,19003,Active,FALSE,FALSE,N,11/27/2020,100,Check,Fall Towns,Gift
135,19003,Active,FALSE,FALSE,Y,11/27/2020,4001,Check,Special Pr,Gift
186,NA,Active,FALSE,FALSE,N,11/30/2020,63,Check,Misc,Gift
152,19101,Active,FALSE,FALSE,N,11/30/2020,50000,Check,Foundation,Gift
855,19072,Active,FALSE,FALSE,N,11/30/2020,25,Check,Fall Towns,Gift
259,19041,Active,FALSE,FALSE,N,11/30/2020,100,Check,Fall Towns,Gift
811,19041,Active,FALSE,FALSE,N,11/30/2020,200,Check,Fall Towns,Gift
929,19087,Active,FALSE,FALSE,N,11/30/2020,1000,Check,Foundation,Gift
500,11375,Active,FALSE,FALSE,N,11/30/2020,50,Check,Fall Towns,Gift
1010,19096,Active,FALSE,FALSE,N,11/30/2020,250,Check,Fall Towns,Gift
598,19096,Active,FALSE,FALSE,N,12/01/2020,75,Check,Fall Towns,Gift
948,19003,Active,FALSE,FALSE,N,12/01/2020,25,Check,Fall Towns,Gift
440,95404,Active,FALSE,FALSE,N,12/01/2020,500,Check,Fall Towns,Gift
